Section,Standard Designation,"Grade, Class, Type, Symbol or Name",Steel Number,UNS Number,C,Mn,Si,P,S,Cr,Ni,Mo,Others
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10296-1:2003,E275,1.0225,---,0.21,1.40,0.35,0.030,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10297-1:2003,E275,1.0225,---,0.21,1.40,0.35,0.030,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-2:2002,E275,1.0225,---,0.21,1.40,0.35,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,AFNOR NF A 49-250:1979,TS E 26-b,---,---,0.20,1.30,0.40,0.045,0.045,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-3:2002,E275,1.0225,---,0.21,1.40,0.35,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10296-1:2003,E320,1.0237,---,0.20,1.40,0.35,0.045,0.045,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-3:2002,E320,1.0237,---,0.20,1.40,0.35,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10297-1:2003,E275K2,1.0456,---,0.20,0.50-1.40,0.40,0.030,0.030,0.30,0.30,0.10,Al 0.020 min; Cu 0.35; N 0.015; Nb 0.05; Ti 0.03; V 0.05
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 2937:1974,TS 9,---,---,0.21,0.40-1.20,0.35,0.045,0.045,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3445:1988,STKM 14 A,---,---,0.30,0.30-1.00,0.35,0.040,0.040,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 519-03,1035,---,G10350,0.32-0.38,0.60-0.90,---,0.040,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1026,---,G10260,0.22-0.28,0.60-0.90,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1030,---,G10300,0.27-0.34,0.60-0.90,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1008,---,G10080,0.10,0.50,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1010,---,G10100,0.08-0.13,0.30-0.60,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1015,---,G10150,0.12-0.18,0.30-0.60,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1020,---,G10200,0.17-0.23,0.30-0.60,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,AFNOR NF A 49-141:1978,TS 37-a (NE),---,---,0.20,1.30,---,≤ 0.05,≤ 0.05,---,---,---,N 0.008
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3304:1985,R33,---,---,0.16,0.70,---,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3305:1985,R33,---,---,0.16,0.70,---,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-1:2002,E235,1.0308,---,0.17,1.20,0.35,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-2:2002,E195,1.0034,---,0.15,0.70,0.35,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 500-03,C,---,K02705,0.23,1.35,---,0.035,0.035,---,---,---,Cu ≥ 0.20
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1021,---,G10210,0.17-0.23,0.60-0.90,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10297-1:2003,C22E,1.1151,---,0.17-0.24,0.40-0.70,0.40,0.035,0.035,0.40,0.40,0.10,Cr+Mo+Ni 0.63
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-1:2002,E215,1.0212,---,0.10,0.70,0.05,0.025,0.025,---,---,---,Al 0.025 min
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 512-96 (2001)*,MT 1010,---,G10100,0.05-0.15,0.30-.60,---,0.04,0.045,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 512-96 (2001)*,1110,---,G11100,0.08-0.15,0.30-0.60,---,0.040,0.130,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-1:2002,C35E,1.1181,---,0.32-0.39,0.50-0.80,0.40,0.035,0.035,0.40,---,0.10,Cr+Mo+Ni 0.63
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-1:2002,E255,1.0408,---,0.21,0.40-1.10,0.35,0.025,0.025,---,---,---,V 0.08-0.15; Al 0.010-0.060; Nb 0.07; Ti 0.05; Nb+V 0.02
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-2:2002,E235,1.0308,---,0.17,1.20,0.35,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3445:1988,STKM 18 A,---,---,0.18,1.50,0.55,0.040,0.040,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3445:1988,STKM 13 B,---,---,0.25,0.30-0.90,0.35,0.040,0.040,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3472:1988,STAM 440 G,---,---,0.25,0.30-0.90,0.35,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3473:1988,STC 440,---,---,0.25,0.30-0.90,0.35,0.040,0.040,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3472:1988,STAM 440 H,---,---,0.25,0.30-0.90,0.35,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 519-03,1045,---,G10450,0.43-0.50,0.60-0.90,---,0.040,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 519-03,1035,---,G10350,0.32-0.38,0.60-0.90,---,0.040,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1035,---,G10350,0.31-0.38,0.60-0.90,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1040,---,G10400,0.36-0.44,0.60-0.90,---,0.040,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 519-03,1020,---,G10200,0.18-0.23,0.30-0.60,---,0.040,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1025,---,G10250,0.22-0.28,0.30-0.60,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 512-96 (2001)*,MT 1030,---,G10300,---,---,---,---,---,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 512-96 (2001)*,1011,---,G10110,---,---,---,---,---,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 512-96 (2001)*,1110,---,G11100,0.08-0.15,0.30-0.60,---,0.040,0.130,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3304:1985,R37,---,---,0.17,0.8,0.35,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3304:1985,R44,---,---,0.21,1.2,0.35,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3305:1985,R37,---,---,0.17,0.8,0.35,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3305:1985,R44,---,---,0.21,1.2,0.35,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-3:2002,E355,1.0580,---,0.22,1.60,0.55,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-1:2002,E355,1.0580,---,0.22,1.60,0.55,0.045,0.045,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-2:2002,E355,1.0580,---,0.22,1.60,0.55,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10297-1:2003,E315,1.0236,---,0.21,1.50,0.30,0.030,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-3:2002,E370,1.0261,---,0.21,1.60,0.55,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10296-1:2003,E370,1.0261,---,0.21,1.60,0.55,0.045,0.045,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 595-98 (2002),A,---,K02004,0.15-0.25,0.30-0.90,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1035,---,G10350,0.31-0.38,0.60-0.90,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1524,---,G15240,0.18-0.25,1.35-1.65,---,0.040,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1040,---,G10400,0.36-0.44,0.60-0.90,---,0.040,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 512-96 (2001)*,MT 1015,---,G10150,0.10-0.20,0.30-0.60,---,0.04,0.045,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-1:2002,C35E,1.1181,---,0.32-0.39,0.50-0.80,0.40,0.035,0.035,0.40,---,0.10,Cr+Mo+Ni 0.63
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 512-96 (2001)*,1016,---,G10160,0.12-0.18,0.60-0.90,0.040,0.045,---,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 512-96 (2001)*,MT 1017,---,G10170,---,---,---,---,---,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 519-03,1050,---,G10500,0.48-0.55,0.60-0.90,---,0.040,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1021,---,G10210,0.17-0.23,0.30-0.90,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 512-96 (2001)*,1018,---,G10180,0.14-0.20,0.60-0.90,---,0.040,0.045,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3445:1988,STKM 15 A,---,---,0.25-0.35,0.30-1.00,0.35,0.040,0.040,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3472:1988,STAM 470 G,---,---,0.25,0.30-0.90,0.35,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3445:1988,STKM 12 C,---,---,0.20,0.60,0.35,0.040,0.040,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3472:1988,STAM 470 H,---,---,0.25,0.30-0.90,0.35,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3304:1985,R50,---,---,0.23,1.6,0.55,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3305:1985,R50,---,---,0.23,1.6,0.55,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3306:1985,R50,---,---,0.23,1.6,0.55,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-1:2002,E235,1.0308,---,0.17,1.20,0.35,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 595-98 (2002),B,---,K02005,0.15-0.25,0.40-1.35,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 519-03,1025,---,G10250,0.22-0.28,0.30-0.60,---,0.040,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1026,---,G10260,0.22-0.28,0.60-0.90,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1020,---,G10200,0.17-0.23,0.30-0.60,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 519-03,1020,---,G10200,0.18-0.23,0.30-0.60,---,0.040,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1025,---,G10250,0.22-0.28,0.30-0.60,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1030,---,G10300,0.27-0.34,0.60-0.90,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10297-1:2003,E355,1.0580,---,0.22,1.60,0.55,0.030,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10296-1:2003,E355,1.0580,---,0.22,1.60,0.55,0.045,0.045,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3444:1994,STK 490,---,---,0.18,1.50,0.55,0.040,0.040,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3445:1988,STKM 18 B,---,---,0.18,1.50,0.55,0.040,0.040,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3445:1988,STKM 19 A,---,---,0.25,1.50,0.55,0.040,0.040,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 2937:1974,TS 18,---,---,0.23,0.80-1.50,0.35,0.045,0.045,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-2:2002,E235,1.0308,---,0.17,1.20,0.35,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-3:2002,E420,1.0575,---,0.16,1.70,0.50,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 512-96 (2001)*,MT 1020,---,G10200,0.15-0.25,0.30-0.60,---,0.04,0.045,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1021,---,G10210,0.17-0.23,0.30-0.90,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 519-03,1025,---,G10250,0.22-0.28,0.30-0.60,---,0.040,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10297-1:2003,C22E,1.1151,---,0.17-0.24,0.40-0.70,0.40,0.035,0.035,0.40,0.40,0.10,Cr+Mo+Ni 0.63
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3444:1994,STK500,---,---,0.24,0.30-1.30,0.35,0.040,0.040,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3472:1988,STAM 500 G,---,---,0.30,0.30-1.00,0.35,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3445:1988,STKM 14 B,---,---,0.30,0.30-1.00,0.35,0.040,0.040,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3472:1988,STAM 500 H,---,---,0.30,0.30-1.00,0.35,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-1:2002,C45E,1.1191,---,0.42-0.55,0.50-0.80,0.40,0.035,0.035,0.40,---,0.10,Cr+Mo+Ni 0.63
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3445:1988,STKM 16 A,---,---,0.35-0.45,0.40-1.00,0.40,0.040,0.040,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-2:2002,E275,1.0225,---,0.21,1.40,0.35,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3445:1988,STKM 13 C,---,---,0.25,0.30-0.90,0.35,0.040,0.040,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3445:1988,STKM 18 C,---,---,0.18,1.50,0.55,0.040,0.040,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3473:1988,STC 510A,---,---,0.25,0.30-0.90,0.35,0.040,0.040,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3473:1988,STC 510B,---,---,0.18,1.50,0.55,0.040,0.040,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 519-03,1045,---,G10450,0.43-0.50,0.60-0.90,---,0.040,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1025,---,G10250,0.22-0.28,0.30-0.60,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 519-03,1025,---,G10250,0.22-0.28,0.30-0.60,---,0.040,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1026,---,G10260,0.22-0.28,0.60-0.90,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 519-03,1035,---,G10350,0.32-0.38,0.60-0.90,---,0.040,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-1:2002,E255,1.0408,---,0.21,0.40-1.10,0.35,0.025,0.025,---,---,---,V 0.08-0.15; Al 0.010-0.060; Nb 0.07; Ti 0.05; Nb+V 0.02
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-1:2002,E410,1.0509,---,0.16-0.22,1.30-1.70,0.10-0.50,0.030,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3304:1985,R44,---,---,0.21,1.2,0.35,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3305:1985,R44,---,---,0.21,1.2,0.35,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 3306:1985,R50,---,---,0.23,1.6,0.55,0.050,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 519-03,1050,---,G10500,0.48-0.55,0.60-0.90,---,0.040,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-1:2002,C35E,1.1181,---,0.32-0.39,0.50-0.80,0.40,0.035,0.035,0.40,---,0.10,Cr+Mo+Ni 0.63
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-3:2002,E355,1.0580,---,0.22,1.60,0.55,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ISO 2937:1974,C 35,---,---,0.32-0.39,0.50-0.80,0.15-0.40,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3444:1994,STK540,---,---,0.23,1.50,0.55,0.040,0.040,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3445:1988,STKM 20 A,---,---,0.25,1.60,0.55,0.040,0.040,---,---,---,Nb or V 0.15
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3473:1988,STC 540,---,---,0.25,1.60,0.55,0.040,0.040,---,---,---,Nb or V 0.15
